defaulted_loan,client_id
False,ZUUC1999243450600
True,HOWF6017616124876
False,UNXG9232420455128
True,BWRJ1664067955552
False,FLYO9171729387358
True,NPQI7999401775577
False,NFEI7326867184632
False,PSVU2440040577638
False,LLCL7284688439010
False,FKIH6551442299214
False,FPVL1865663250265
False,WUHP2472745655599
False,ZXQW2578464245331
False,KMAY1781803089711
True,QCTD6831601201758
False,KWTX7618447966416
False,FRIQ9832164648735
False,SOJT4021418615351
False,ENKU7374336323320
False,HDFM8842685772633
False,HBPO0764299090477
False,CQIR8420002207821
False,DUYG3674269490983
False,LHVD2409279565183
False,WVRG5773767868670
False,NHFF9650227982085
True,XCEL7465261931990
False,PABM7402966491162
False,FOSE4758558710077
False,SKPD2307022968990
False,HZTH8125911260501
False,WGCQ2258651794910
False,IWTI9393509038793
False,BWAK6488992435308
False,VYWQ9632754833346
False,QJDC3490477924790
False,XATG6286691818844
False,HGTK4151356285545
False,VRVV1542832104670
False,EAVG9218048911028
False,XZRS9858029132484
False,VQOX5435739551736
False,DOKB2775928367572
False,DFSZ1061190340784
False,BCSW3300627032993
False,BLAG0639994959397
False,QPUD7835807771855
False,YJEG8937580325024
False,SWXA2563789049882
False,YUEH1407619644618
False,HLBJ9301411779812
False,GRQM6088740764012
True,BAFK1611802332158
False,QSHO0786901304136
False,NAYF4837644988702
True,TGKZ7013855032221
False,BOST1147136257847
False,KJKC8474270791278
False,EKHE4669960002165
True,SNVN3510042847190
False,RMBQ9393374995963
False,CRZT2700246324433
True,IEVV4070166624819
False,RONL8334766533138
False,UAZQ3028725638285
False,LZZN4541887811784
False,OGCJ9758564694151
False,HJNB1301508632635
False,PHIZ6628670897632
False,GOAP1081460619896
False,ILSY0251266188204
False,HRCG3863948552197
False,KXFK4068180683373
False,RYZE9991081392137
False,KHHV1661170317211
False,ECSF4204504496308
False,LCSG4360802179096
False,DEQF0272643844058
False,JGBB7884119725205
False,HDVY4550224011234
False,JQWO0277460496954
True,SBEC5182648313909
False,VQIV8414660541382
False,QJTQ3677656874263
False,TMSK0269923141977
False,HSDW6454993012317
False,ESNZ1368379655743
False,HFQU0453545200183
False,JBWL0919630819982
False,QEYR2619331150291
False,VOWN6582518954393
False,DGTQ7243665646217
False,XNUJ0329309232762
False,EYDZ9130699607335
False,FLYQ6940744898585
False,BYYA0900494424053
False,IHYX6166595657000
False,IVVQ3842043023914
False,NWVF6711250010923
True,HLDJ9867349195658
False,YVAO0340093998875
False,BHKI7044240507996
False,NIAE0121741261619
False,HUMV5559973961037
False,YRZC1377108114039
False,UQFT7266966617390
False,SKYG8651433284623
False,JKCA0096613495132
False,JWDO6821412171562
False,HTZG4415606630533
False,CNQW4235220942811
False,WYEF7592900403763
False,ZJRQ9184828690669
False,XHLO3029486433752
True,BCYD1659144343790
False,GNCZ0516782062789
False,AEIB8641657065020
False,YGWC9692279283364
False,HWLM8726236477619
False,XZMK5565403996426
False,ITLX5865057903920
False,XDBW1086365666305
False,XAJE8601021644827
False,BLTF7271120635150
False,HCFU3439777422438
False,VCED7707456906229
False,ONUM4640699944283
False,TFER4496745440251
False,WMJU0933437690722
False,BSXP5845363547724
False,QKYR8464334456963
False,MWTD2346881707868
False,SEDS1267513404830
False,YLPE4715874602387
False,QENM4525422815666
False,YTRV1279399907094
False,VZIN8741671267487
True,ZRQD7734485472599
False,AIIM2301669655945
True,SISV4303354790824
False,DWWD5162616782972
False,JZFK0532496396111
False,JHUQ8421598122192
True,QIGT0548557513618
False,GLDO6452127297865
False,TEVX7841365083547
False,FPLC0240935085314
False,USFX3123352847748
False,XLDY6226511758193
False,MOPN9090695510102
False,EYMP0066835412574
False,UNRW7359608747135
False,XMXH7398892880719
False,PTDD0289704388121
False,VFHC8570307255375
False,KHLV6598658669914
False,GTGG6985260216584
True,NCVT5787850440386
False,PVEX9854846807373
False,TPMQ2471368382572
True,IIZH1402666692246
False,PQUK1936242615191
False,LWNS7399707305993
False,ECBQ8378716394301
False,YJFT0779542255962
False,YVDV5840468572408
False,ATXB4847352097770
False,IPVH1362392512674
False,TJKV0406771835329
False,BENA6213320272811
False,EDLV7128694352594
False,CVTW4417306157250
False,AOPS6147522902127
False,XEJF6675580262008
False,YSZI5683483526301
True,ZYJF1758192371457
False,DMBZ6216133251558
False,ITZW5958234918071
False,ETSB3346240984893
False,YDDY5120479337256
True,ZKXO6716501207236
False,GBVO2523707901380
False,STJZ2553992756113
False,ZTGX0470260077179
False,DUNR6815629998432
True,ZXUO2558924976108
True,UMPW7678948759482
False,LATO2914494485977
False,URUW0253277446196
False,FDAJ2949598122237
False,LZEV4700225819210
False,GBDA5325719774565
False,QZUF4796585683210
False,EVCO3889826918066
False,CLRF8174953029177
False,XLVA1873163472772
False,YINH9957018372039
False,CLKN5353334241650
False,OXUO3024113671868
False,ZTCJ4986327439952
False,LHUW6005448508374
False,CVEG2577393606502
False,TMKU6832222176378
False,BODW6416480049318
False,FYRF9424488318901
False,IQHW1835437437653
False,DXVF1877938389654
False,DHEB8432033800966
False,TBLK2687572971587
False,ZVJS7403826821555
False,GYGN9145482606174
False,SPZM4186579996256
False,SGKI8774657863091
False,CXCB1183017345832
False,VYNY8037213730763
False,MISE5073716743501
False,RPGN5861620541903
False,PSCW4237326122681
False,WYUG2732411085324
True,GNVV8548316356988
False,ZKTG9367841225156
False,ZPOV3891025169124
False,GCPT8354514829473
False,JFDU7314652596550
False,GXWZ4231676616240
False,QLOH3508184936207
False,XAOP7943458693919
False,QTUJ6201391502313
False,AXFH8283133891035
False,TIYS8197668961947
False,YIOL9338718114851
True,VIAF7722742160342
False,RECJ3344730645265
False,BBQZ7258910339835
False,ZBMH1572283673233
False,SXFG1340556451512
False,HIUC8441903459174
False,CMEN6715537890420
False,JQDI8726234202181
False,DLPO6350679737670
False,MXPL2560160754774
False,WMKO8901471841571
True,SFVP7075083429215
False,WBOU3225374562475
False,MJTV6807176116101
False,MWLE1300473145055
False,QFVH7215924613370
False,UZEE3616762631775
False,FGTB9127552548542
False,EFVS8403693714507
False,ULON3001241615537
False,OEGL2242499566103
False,DPQR6989194293878
False,HKLS8413340851899
False,CFBH1618956684800
False,TZYK3207440537449
False,HRXF8534924624940
False,NTKU7147180490064
False,NYNL4540396115221
False,TRHJ5465921000038
False,ZNEI5448257432392
False,OWRT4377626553559
False,HNPN9569827233301
False,TVDN3462997986459
False,ILEV6990464644904
False,AAGC2044107262656
False,LFAT2218968778276
False,UJQB3613370289293
False,GWYG8212134266607
False,WOHK6571828306760
False,JRBC4401667112798
False,GBPA6773519235461
False,PZVK4839074862274
False,PALM3188554651590
False,GQYZ4768718381232
False,VFQX4410740029739
False,GKQA6881897583960
False,ATBI9786173893385
False,MUXS8055449054836
False,RACS7718003015764
False,CKWH8351710410705
False,MRVG9810665135500
False,VJFS0016466674775
False,LABI3922184215736
False,EGWQ1488973912457
False,VHAI4500591127070
False,RPHJ0511862921445
False,NJLO1260593985250
False,PHIZ6290793955523
False,ZNAH3468834824555
True,LQDL1431684733913
False,IFEK4925702820231
False,HEYN4732430884676
True,RBMR7168430449839
True,JBKC0174448592946
False,DZZX6088785038478
False,MFSL4007111777817
False,ZJHK1538211572696
False,DQTF8542771720435
False,UJNY3211558733137
False,YHAD7894698039663
False,ABUP0877715830313
False,QAIQ6336866414833
False,SYTU4790404685003
False,CEDH6929171282989
True,RVFA1843103559789
False,YMDS3883137080806
False,QISX7564313534914
False,LAWA6170681369039
False,VNDG7387810237525
False,AUEM6847358859390
False,JAUJ9935604727929
False,UQAS4560341189683
False,BCEX2156642476748
False,AZWU9562812433171
False,DJKK9320806319600
False,DDFF2798652040720
False,JLMO7454341051305
False,FNXG8859951522495
False,FTCD2114027437949
False,QDPT8439157429556
False,TRPA4078706074123
False,RALX9945781373667
True,TZKT1827439509127
False,QJEH1100130027625
False,BDDF2711592929788
True,BVBY3772728578177
False,KXMD3396371541542
False,FWQA3699086454597
False,YFKT4776362935597
False,KEIN3159482956047
True,WSOK2969004541193
False,OPHV1737694695919
False,RILL4009413023187
False,CGSX3270128517629
False,GECP0473826787501
True,VDNJ3111174166440
False,JREA8504019497863
False,WJJQ6722178136531
False,XCKT3714787412750
False,ALCG8753215919823
False,HUBR1775476925578
False,EVBY2583968876668
False,BGSH1107369277445
False,OGQB1992679854980
False,AEUE7231467633004
False,OCAP1471893914692
False,LFUW2589054045279
False,VWUQ4884261974795
False,GMGF9596823728980
False,FPTR9707967945977
False,VUUS4541281071212
False,TGNQ6561759261581
False,HARZ8609554861819
False,OFPN7723611375380
False,UBOL4171358791265
False,ATHO0679993724317
False,BGRU7135749696470
True,CZXK5804828220243
False,HRCR8771774512619
False,HPVQ5932548864171
True,YCKK1434265712570
False,WXQR1616853358740
False,WUQF6284354425510
False,OBTV5810003876283
False,VMPY1685930479648
False,IZNT9759549251136
False,OBPP1376422766892
False,ZNBF9166544567143
False,OESJ8764718678498
False,SDON9764675821506
True,UOTG1559547166745
False,REDB1029099202570
False,VYXH3309945883010
False,VSIB8205993781356
False,IGDL8833919436243
False,ZKDF7919388443294
False,HRSH3125319887750
False,NUPC0051559277125
False,DUYP8258493422739
False,ERYR6519604601322
False,WNQI2626421519102
False,LRSU5106327407353
False,ETWH0457859087834
False,SRIO3031162818738
False,ERLQ4291728624209
False,WATD0237329390923
True,CAAX4984351253877
False,PYOY2191508694464
True,ZKCM0918682144150
False,DPFI2391993990592
False,QYMN9417315274198
False,IEWM1844606239992
False,BZSX2927992069630
True,HESV4941105656740
False,IRCS1865262188286
False,HLXB8158253238548
False,GTJW1073590199195
False,NREV2372100624635
True,BSXN0685999289182
False,DPHF6024560475298
False,GAYL7428657375678
False,MNCO9662317395719
True,QZMN2831773743023
False,TOAI3663371083162
False,PAKB7208716946765
False,EGXN1937399028030
False,LMNG2710392548477
False,IUUU9909921496308
False,VJKD2204513205857
False,SEFM8097571877687
False,SWIZ9291112500923
False,GRPM2495709450843
False,TRKU6017093562443
True,IRBW5949324945711
False,PCTR6857833046193
False,AHPQ1385231982614
False,CTTX3529075377894
False,POZI4204986714757
False,IJZO8303407171455
False,GMZE4380237702990
False,TJCV4897723162067
False,CMZK9666916634549
False,MUJO0473473115163
False,CTMP3175036249687
False,KZUU9431684851479
False,XKRW0218169299732
False,EMIG5245758436175
False,FBZL7676900403661
False,POEV4075134683419
True,NNZI2620617589094
False,GXNX1423779846538
False,VVZQ3964177643572
False,CBWZ8802069122636
False,MQWO4704414240963
False,BFRR1112427618763
False,KVWH4590913447351
False,ZDNM0243479298239
False,ORER6427696609812
False,QWAB5081643850856
False,ZAIQ0295412951241
True,XKSA0882121094020
False,CRCQ5711996633225
False,PQBG8269465494521
True,DTOD0360536118095
False,SGTL8968718982317
True,JLGL9764465429023
False,USPT3103269116458
False,JTOQ4697395891113
False,ODUI8356850205748
False,FSIQ1994322225448
False,NYME6120008799821
False,LKZT4340008632015
False,KFBO3768996300427
False,ZEEF0679895284045
False,AENR6965145201979
False,EFQH0985193878958
True,OHLQ4724347432826
False,HSXA1532213515519
False,EJKR7960563311323
False,AXDK6326177256235
False,EPJH6988996909125
True,DEEQ6506850101486
False,WHTP9028751909977
False,SEKU2446212344577
True,KUSK4893662887050
False,QNVJ4555803261762
False,JQME4980948931927
False,HKMG5664486821165
True,YSCY6046894143825
False,FJDD2684270934242
False,PHXY3291962193012
False,XSEQ5189218272223
True,BWYI4991033295438
False,KFHK8140626234649
True,JRCF8818734887298
False,UYUD0456974556719
False,ALAP2582307258750
False,QZNT0040018272098
False,PSRZ6650322980482
False,DYBK7820939907471
False,TJEW3124313240550
False,AVHS4367305370049
False,KRIR1953657075269
False,FUER9480276079446
True,JTWP9497248742030
False,CLFZ3347008845253
False,NSYN4184062168787
False,RWDP0404665378709
False,YPJS3497739026325
False,AUCB6251661281204
False,ABMO2407401681163
False,ZMEM1391835970627
False,WSQC0018324390485
False,WQPV5458537976821
False,FIDI9131284163031
False,EZAS2685368236069
False,DYNY8469464641994
False,DTHB3346436734388
False,OOXX8137856806840
True,WIQA0712049057700
False,CZFX4156508287756
False,YJNQ7076704979866
False,GVUN5380074843738
False,KBVS3571972201663
False,EIGL6416008089847
False,HBSY7068269831134
False,HBQJ8083502872668
False,ZJIA5579039770296
False,LPVM3585106639117
False,HCSO8020114852480
False,IVHP6919564474040
True,RQJU1210853371083
False,GQOI8704629169624
False,YWTL1393988724745
False,WPAC2839200735095
True,FPBB0096440166888
False,EWQU4877705962598
False,OKUM0071276011275
False,XABR3556912525189
False,WCGQ5192376943512
False,OUFO5726424813765
False,SVCG2007708212774
False,MMCS7562342022882
False,EBVH3720898729454
False,GNDF1874694382875
False,XTNT9326259431440
False,BHKF6117939258579
False,FECO8773478728216
False,ZQIA0189699216088
False,JTSU9125430171601
False,NNSX8617850510463
False,QVDR3871915075385
False,EKTE4844094607221
False,BEFN0234350737215
False,SHRA7884214839320
False,IPAX0317927873490
False,LVHN0974635981941
False,WFYM5157147007402
False,LARM7335540119611
False,OYRZ6117671216885
False,TGHS9337682285873
False,XXCQ6577551492550
False,JFTS3746654670564
False,PHZV8637222055155
False,MUIW4210038207643
True,SWAO7099753522229
False,PSKZ5014181687136
True,WRZQ6915616995269
False,IXUY4317558220209
False,ZRWP4560759752440
False,SSZA0049440406336
True,SAMJ6147000966315
False,KMAF6817244039101
False,COQA5027702008061
False,MYXJ1250296687236
False,MSZZ2270107590590
False,LMUY6706421438184
False,KAPG0305118803982
False,SMQG3252093046824
False,PVLJ7986534183329
False,PDAZ3784132814949
False,EFGL2753496277029
True,LGTG5512967719946
True,FLIM9778441239600
False,LYSL0253713857914
False,DYSP1598994153606
False,RIDZ4204844365094
False,RNFQ1549375548312
False,RFTE4036329165683
False,MQRH6891396428027
False,JNEY2241730654770
False,JZKV1420902155951
False,NOQR3439876910541
False,FKMM9075315514466
False,TXKH6615931705941
False,PZDI2628889643501
False,HADG7703927077385
False,TELN8278046876386
False,QXXK0599593840372
False,YVPV8317186941862
True,CPIP2214898663913
False,RUHF7403375555315
False,PGHW1184222430117
False,ZDQC5523883681100
False,ZCCX8549558421626
False,UODV1240929861231
False,FKKY7303657777665
False,UAAE5535094835989
False,JPGK8934131482800
False,RGJD8377337246797
False,XKAU4657216781240
False,MIUP2492223578081
False,IMUP5914654101708
False,VHAC5599354181513
False,SRRW0824349536616
False,MPDR7024297097996
False,RXLZ5040007670896
False,VOQT5516613064439
False,RUNH7768194985304
True,WAXH6253354955469
False,ZLGZ9255607059524
False,OUWW7107980807744
False,LSCP8397943645515
False,FOYC3265669507623
False,FIYZ5185345505009
False,BEYE0361373217990
True,TKJM2813066821579
False,KLYF0244736452554
False,ZLAV9136738896682
True,XPNT9961944031144
False,KTDE9673280931261
False,SBUA8822783848216
False,EPHD3049180148525
False,YMON9421025376553
False,SGXP6558400004199
False,EGVS1344132374585
False,NUVZ0768138045574
False,YHJH7658489109007
False,PLAJ0684786958444
True,NJOE9560374446034
False,UTKR0034160131228
False,RZTA7685177987910
True,CASY3033727639508
False,UNDX5291735065235
False,EIDV9699979516971
False,YWWW2764011930795
False,DIEA8037757170350
False,RDPU9877713677737
False,PNBK1250884799496
False,UGZK9094454536639
False,YYTB4886689187223
True,QBPG8163887205546
True,TPHJ9522935002657
False,OMLL0084120430001
False,HLFW3808917392290
False,LPAX2496361222432
False,ERSE7397766532568
False,PBDJ7157755114425
False,CNLG6977547250341
False,LPAG0813972989257
False,GVQQ3116231157501
False,JAZM4091438508149
True,PRDG9670203335663
False,LMQG7155570932181
True,GIYR0769577761178
False,HWGE3345338003150
False,HBYA4053037472231
False,YZGJ0827297759285
False,VRMI7965048912961
False,DVMD2422235590039
False,HCUB1028447633531
False,JDAV3623239248463
False,WYTZ2166700898127
False,LZXM0647925684191
True,MROC8400518910919
False,NYJV1641682984664
False,QERS7818183312308
False,TQGO0772727277840
False,HAQO0875696013318
False,ICGL8425480910496
False,XPDF0392459824551
False,NLFI5738879757340
False,AEPA2194683750098
False,LGSS2560592457191
False,UEYZ5168952270948
False,AJWG2703991241387
False,EJBO3469482519615
False,IJQX0822476069198
False,WYZA1361296074747
False,WOMZ4496825452728
False,RYSY8563629262518
False,UDCI4563952344221
True,GTJH6102670045743
False,ZWTL7972731752051
False,DNFJ3714811493240
False,TQBF8962569299795
False,CDOZ7285784407897
False,PIDI7812024812291
False,OMJT7735111392684
False,PEFP1387576988209
False,EOJP2139667818495
False,FHBX1680426047518
False,LCWE7408759151891
False,TJGC7463856793765
False,CPZX6149908204053
False,TSHO3254884314123
False,PBCX3057218833315
False,MKXY0819539464753
False,IVAQ6986358438053
False,RPWW0671707729071
False,LJEI0055542549628
False,JTRV6866728216594
False,USEC5244789492055
False,FJZU8390077308411
False,IJPY0371285336934
False,YYQL8060618439353
False,LEBD8939420327247
False,OIII2185456623436
False,YUNM1987355260462
False,YLLE7607610292011
True,KOMY4765912653054
False,CUYN6124212769649
False,CKCK9853818042915
False,QBXM3169261571081
False,GNHL7664627250368
False,TVJD2815291619443
True,NOIV2758590944228
False,IVBN3189259358492
False,PJOX8299411948351
False,BEXF6653935485973
False,IWHU5140608622053
False,WKGT9125430829481
False,QEIH8142828883514
False,ZRDE0575936654167
True,QMGW0442565418461
False,UMRJ6988831736809
False,ZOEE2813153861965
False,VSMF7039840341826
False,LVIY7251132078547
False,NIZR8416231081397
False,RYVL7738233922799
False,FCDT7041187102116
False,HOYM9185875374058
False,LGZB5479785736718
False,ACJB5710912658915
False,WCVK8788449932699
False,EWOK7259356371524
False,ZQKV4559891246876
False,WZPG3016205512652
False,ACAO5186889751088
False,DHBP2163893877430
False,CDDL8702358295596
False,XDJR8703322228149
False,DLER7896811211384
False,BBPM8194936030275
False,BARS8941033670343
False,WEMY0300439987648
False,QJMY8962815439285
True,LCIZ9922254576240
False,IIXG0083445403600
False,TCYX5952592389366
False,BDXC3173141116196
False,BYWY2918405713655
False,ZTYD4900313632203
False,GYPM8939785338975
False,AQNJ8514440795960
False,YDAJ9562295192222
False,ZRAO8591964138518
False,KNRK4273279021381
False,BDAW4308327682414
False,SWRF6397915601326
False,FFYS1064657345538
False,SYCT7459000235096
False,PXLZ8153971241700
False,LLLD0469610228793
False,PMVH6557901490784
False,URJA5816444600837
False,BXLT1754643764703
False,FLPQ5670298184039
False,STOC1705673252628
False,UWZD3399837573237
False,CIKY0839348636046
False,BCQZ5485229584921
False,AFLM5391786053346
True,LKGW2603990702289
False,VFZT6955096361671
True,QLZH1125578475448
False,WCYV4514139950753
False,GUEX3985178153320
False,ORQD5485697888570
False,LUHK5582147240512
False,NULV0908613753340
False,JHRZ1510885839917
False,ULQC5533212605128
False,OSDF7849103071808
False,XBGT6902102488709
False,BIVQ2799592747113
True,FJUA2730214265484
True,YEBV0998520169926
False,KAHW2379251005478
False,FHII7073025935603
False,LMHI6430118919391
False,FQDR9307878337135
False,VAKN3821882014785
False,RMYU6037662556051
False,YXBG4242932652289
False,BJZC1010112152022
False,GRRC9765482931116
False,DWJY3370377445839
False,IPFQ8447773885315
False,HHKH4679048731772
False,NBAP4724208767777
False,KEQG6238648055613
False,CVOC6567292943525
False,VILH5038674565251
False,IRRB2647868556948
False,PTUX8029478908623
False,ZVBE8265553384652
False,OLIB3965438034558
False,ABCH8374623852766
True,TGWU6420523079908
False,YZQI6540197760934
False,QXFI8045474729482
False,BMSM4120277180860
True,GOFW0954358861937
False,NDTS9217262283152
False,OBHU7792283908184
False,EEHN7047520731221
False,PYNL7582081556621
False,UAOF6555928255529
False,MZUX7197075539310
False,LUBM3425162145490
False,MQRV7482263130301
False,QDDH3112728114951
False,GCBY7376605978954
False,LVQQ1315441637913
False,KHQC1316273072563
False,NGMO6440774815400
False,HHEF6660764239408
False,CFJV7384823463116
False,VKIU5387406510026
False,LYRW7071363672274
False,VIDK9156981160927
False,ZULQ5800289090585
False,SGDY0459431037559
False,XPFM1829575051311
False,ATXJ8403235109877
False,EWGM5952803186730
False,IBHC8372500204394
False,VQIV8319727276686
False,HOUH5373611995200
False,OGBY6360005806506
False,PHYO0532915003740
False,KVGM6163753549890
False,NWUH4319544033754
False,SLCS4237749182729
False,TORW3196850000803
False,EZCO6526879696614
False,ALZY3009226522468
False,NTTQ6076928866704
False,VTOE6672020330871
True,SLOQ2840647761685
False,MBAV3970336458097
False,QYZE1324496565212
True,KAZS7076430041400
False,HIFU4215867199559
False,NXTA9437409567232
False,KCDH1829150998865
False,MJMT3587893721438
False,TASH7194680835287
False,MWXU8613151568098
False,QJEE7768672880384
True,ZQEE1120965535810
False,XXMW5288111504592
False,WGMI1915250487135
False,VDUC7127887794548
False,TGUX6439636793145
False,GTPM1416318126436
False,NSXK7768440219495
False,JCIT8441195775345
False,EERR0818650078607
False,KULI9637774655596
False,YDMK0432663868007
False,JYCL1375404645347
False,DDSH8331409686664
False,PHMM0255675861736
False,OMXV3011646090053
False,OONC1853799957292
False,OOPC9633356017043
False,ATYN8814996769299
False,CMPZ0795976146551
False,HCCY0149183016569
False,AFUH6974096393885
False,JXXX8589327762276
False,ZIRB5123016827698
False,YZZB5293569760711
False,KYZV3198419881397
False,FDRD5539160223780
False,IIVA4072959903847
False,EFXY6084015987923
False,JVXI1350439956817
False,NUFG1866862914102
False,YYTP4762811957740
False,PQYV0603483017977
False,YVIW4023054800576
True,VBIN5231292325650
False,CIYD3663310290438
False,ITAA3553717946768
False,GXEC6022001257268
False,KGHK5070493540833
False,NGXT9393905594012
False,TWDA8864658104222
False,DWLQ4576220256879
False,SVLS8139252971493
False,OVCE0719568980482
False,SFXW0851328719166
False,UPBJ8703614764811
False,OCUI9503786310236
False,SGWW3768075745817
False,AIPR1761852968908
False,FOVK1129447882389
False,TJMT2900777332676
False,IJML9811892670678
False,TQSS3876915312887
False,BOGS5716384817494
False,INEG8730476441060
False,VWTC3342472976116
False,FMKZ1295068457951
True,DIGW2750363415053
False,ICXG2500074282736
False,VUEY6016272686206
False,BVZU3308771855676
True,VLTY0247867391524
False,KOQS9030700114739
False,YHIK2275161214997
False,MSXP3381909811305
False,QOVT4344259906028
False,HGUL3781941171194
True,BIUL6410445751395
False,WZZM7498023714604
False,AJYO6584605121224
False,PPXD2932828513590
False,VLZX8105452154442
False,TKHP1890445536895
False,EQZE9426704310860
False,KGWZ6972034698141
False,FNTT4946872699525
True,CDJU5101506495278
False,VPXX2535359829650
False,ADXO4292487304171
False,WFBK5896904189111
False,FRBX6777093306040
False,OSXR0021289956661
False,SDCS7384834467185
False,PBGO1860569173925
False,DWXR7240083181717
False,QBIT7228692396521
False,TQPV5382382319941
False,RDBV8726090731792
True,LIGN9355053116451
False,GXSA4027584338866
False,NHOX9414050446027
True,RYQH7325293484333
False,GUJK7207288936128
False,EREJ5458944201501
True,YBQH4481144952037
False,HPWD8049797455813
False,GBCZ7519664371171
True,BMEM7870081644531
False,UJDD2504522545434
False,FRQG6983418555420
False,JBFR7667792345357
True,RGUL7730670089877
False,XSLD3108940624572
True,XPVW3721857296144
False,HTLN1212931285298
False,IDFX2071692123486
False,EPYC0954444304925
False,KZZD2501794033747
True,UGFT0608420016669
False,KNCN7765181420201
False,CJOR2995534490178
False,GWYI2946749943931
False,PKGX7204086303042
True,KQTT4389681303110
False,DLIN9784487009876
False,SGYJ0544789199101
False,CQBF2127520708457
False,JDCX9139322193019
False,LBXS9398735416211
False,KSNG9097143271307
False,MNTO1668616838283
True,YJKM0591605839641
False,DBFS8113248368622
False,GZRD4446094547911
False,RDEH2901513315056
False,KGXS3050938181364
False,VSFU6763336892693
False,WULY5664233893707
False,MANY4583401712783
False,HOCB7742765505724
False,QEQW4510736954587
False,TTZD2115708432703
True,GONV9973349986758
False,HUIR0439889117029
False,NBPW0228516015384
False,HTHJ9265490122051
False,BQUK7192024682989
False,IIUF0271517254252
False,VQWH9891354195742
False,LPRK2238222643748
False,NRSF1952471358417
False,XQOL1527418437213
False,NNEU6763266927140
True,EEJP2138511751572
False,JOOO2499087281534
False,YABC5163990216262
True,ROMG2419202427068
False,YOVF6941779850540
False,XATR0292445747246
False,SQIQ9518894734512
False,VMUF5223796219506
False,RIOA8027527666506
False,DYVC4075513728005
False,JCLV7207719363887
False,MJTG2654103392277
False,BPIJ9261788938236
False,MJEZ9908137241824
False,TOCR5673333746104
False,IRPI8514880057778
False,OEMR7436746257298
False,HKDD7808029346429
False,UZMN4328973133002
True,DHAY9903728093380
False,CCPU1232640552389
False,QSOI5054611800054
False,MESJ4736591406889
False,DSSD6124030707799
False,STPY7305092684876
False,LVYA1349479704124
False,ZYNN7668100130135
False,MACJ2289054118851
False,SANE3332932554513
False,DCYU1534418279127
False,KUXO3206879121451
False,IFGL9276265177036
False,LUHZ1172879095561
False,WRBW3676222440234
False,GEMF5566579978564
True,EMMY4923645175428
False,XMAB1020621848383
True,QKOS6089496593182
False,AOKE5222326181307
False,SMKP8224718644049
False,NTEF2093642328252
False,TAKY4065399000505
False,WHDK9177493249359
False,NZFB2535955195072
True,YDUD4220837740271
False,HBKQ3619280770309
False,BOKJ1607806411544
False,PMED2045033555091
False,XQYD0344166585489
False,QMAE0393636675373
True,CJOL6847532859763
False,UZXK5959674375700
False,ONXW2858716877269
False,NCNW8755931904066
False,PRNM6832570929699
False,WXAM2941450288245
True,IZIB1865849759302
False,DAOE3232054269325
False,IHWV3479014135884
False,FZNO1714271081750
False,FJWF2832642344210
False,FDIS6386966869020
False,VUPF7193130649630
False,GOWY3956645904675
False,AOJV6370886072978
False,XNJX7868933478432
False,DSGG3239420388458
False,SQAP0106209831554
False,JYJY6399480139260
True,KSEC7263076989624
False,PODW5060152925329
False,ZTIW9691932530992
False,OUPS1506768730369
False,OKIP6376288708208
False,LSHO2157747268645
False,VHKG6368873596771
False,XIKR1612683266271
False,ZGND8349075137513
False,IYBS5485701646176
True,SZUF4331033390031
False,RYOG8442464171036
True,OXQZ5634111693873
False,WIMC2572586854942
False,VXVQ6212655262638
False,RGYK5536736497140
False,APYL7677651076255
False,RVYY0168034635290
False,QCPJ8380038518357
False,HZEB0496603286216
False,XZET8237688434524
False,PGCD7686213543988
False,WCMK6092220689444
False,SJZU9579116677912
True,HENJ5193614437933
False,BBRA2980335521858
False,EKCT8302784318915
False,GBBA2293587566022
False,JPIN0146396262617
False,HRQZ7222427644579
False,PDUR8670150718156
False,YZDL0594253159196
False,PLWW6749354389580
False,ENFH2541139135352
False,NAUW4435751897073
True,XDZO6844694759531
False,YQHO0107533620338
False,MRWU6057828447381
False,UGXX7201141078588
False,SVYN1497832787111
False,YURC9812852813284
False,RHPC3525634572939
False,LHJK5678081138445
False,HFUD8036175733922
False,EVYU2567701638167
False,SGNS4692415072355
False,SXCI9974282633911
False,SASY2508545883534
True,VGRA8275475200059
False,HRQN8941441891987
False,GPAU9909048278569
False,LMVV1954697768248
True,AKYP7441988257403
False,OPOB8922266606324
False,EYFH2901970208954
False,WALB2089233203394
False,JZSV3360757262991
False,BVPN9327047174931
False,BWHJ4752871174312
False,ONUH1702517467722
True,MXDL6554137127255
False,LLRD1871668754678
False,RBSL1084860899288
False,QWDU8334113569771
False,TGOK9664130946147
False,WLUE6466834005887
False,ADAH4263020402466
False,XRHP3830522725658
False,MPKN7923267787082
False,WYMG4661278631505
False,NCQU4510852460539
True,GDYG7451207946255
False,CMFF3372904268868
True,GMJU7613947853343
False,ZPHT3393335248739
False,GAAY8330120067298
False,KWPS9621953549499
False,WTTI5317262691369
False,UMUC5307641456075
True,HDUZ8820228324892
False,RGOQ7707451651349
True,RDCM5649541403247
False,NWGQ1471417343828
True,JLSY0996176171230
False,YOKJ9528180424058
False,FOAB3026924903236
False,QCFJ8431013094605
False,OEEE6568317201975
False,BUAB7568661290985
False,PBBK5249863471273
False,ITGZ5267371050760
False,HGRW6654023493242
True,SFFH0966282689273
False,PIXV8982828640037
